prefixo,nome,transmissao,valor_leitura_plu,valor,intervalo
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.0,2019-02-02 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,3.0,0.155,2019-02-03 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,65.5,16.819,2019-02-04 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.25,3.168,2019-02-05 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,48.5,17.418,2019-02-06 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.25,12.25,2019-02-07 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.0,2019-02-08 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.0,2019-02-09 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.0,2019-02-10 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.0,2019-02-11 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,23.25,3.08,2019-02-12 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,8.5,8.641,2019-02-13 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.595,2019-02-14 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,34.0,5.22,2019-02-15 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,74.25,35.639,2019-02-16 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.5,24.885,2019-02-17 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.082,2019-02-18 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.75,0.026,2019-02-19 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,15.5,2.151,2019-02-20 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,15.0,12.519,2019-02-21 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,8.0,7.887,2019-02-22 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,2.5,3.026,2019-02-23 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,3.0,1.67,2019-02-24 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,26.25,4.75,2019-02-25 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,26.5,15.878,2019-02-26 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,2.5,2.299,2019-02-27 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,11.5,5.538,2019-02-28 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-01-31 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-01 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-02 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.2,0.067,2019-02-05 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.25,2019-02-06 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-07 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-08 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-09 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-10 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-11 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,11.6,1.801,2019-02-12 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,4.2,4.65,2019-02-13 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.34,2019-02-14 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-15 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,41.2,14.294,2019-02-16 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-17 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-18 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-19 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-02-20 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,1.8,0.121,2019-02-21 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,3.8,1.952,2019-02-22 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.4,2.27,2019-02-23 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.033,2019-02-24 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,7.4,0.49,2019-02-25 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,21.0,8.396,2019-02-26 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.2,4.492,2019-02-27 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.2,1.614,2019-01-31 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.068,2019-02-01 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-02-02 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-02-03 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,26.2,5.544,2019-02-04 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.681,2019-02-05 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,39.8,15.331,2019-02-06 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.2,10.939,2019-02-07 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-02-08 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-02-09 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-02-10 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-02-11 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,11.8,1.636,2019-02-12 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,2.8,4.306,2019-02-13 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.068,2019-02-14 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,31.6,6.413,2019-02-15 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,62.8,24.979,2019-02-16 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.2,16.711,2019-02-17 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.065,2019-02-18 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-02-19 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-02-20 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,24.2,4.538,2019-02-21 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,19.4,11.311,2019-02-22 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.6,6.414,2019-02-23 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.131,2019-02-24 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,8.6,0.361,2019-02-25 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,40.0,14.081,2019-02-26 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.6,4.092,2019-02-27 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,22.4,10.347,2019-02-28 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.136,2019-01-31 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-02-01 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-02-02 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-02-03 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,56.6,12.549,2019-02-04 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,1.769,2019-02-05 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,37.0,15.276,2019-02-06 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,10.957,2019-02-07 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-02-08 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-02-09 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-02-10 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-02-11 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,5.6,0.706,2019-02-12 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,3.4,2.351,2019-02-13 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.136,2019-02-14 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,41.2,8.215,2019-02-15 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,103.0,42.242,2019-02-16 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,30.681,2019-02-17 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,1.8,0.229,2019-02-18 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.588,2019-02-19 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,29.4,3.889,2019-02-20 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,27.2,15.743,2019-02-21 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,11.8,11.247,2019-02-22 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,2.6,3.34,2019-02-23 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.849,2019-02-24 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,10.8,0.365,2019-02-25 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,55.2,15.575,2019-02-26 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.6,2.813,2019-02-27 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,19.4,9.114,2019-02-28 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-01-31 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-02-01 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-02-02 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-02-03 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,72.75,14.542,2019-02-04 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.25,0.538,2019-02-05 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,48.5,20.064,2019-02-06 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,13.781,2019-02-07 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-02-08 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-02-09 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-02-10 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-02-11 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,19.25,3.566,2019-02-12 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,3.75,7.269,2019-02-13 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.34,2019-02-14 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,52.0,6.859,2019-02-15 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,79.5,37.049,2019-02-16 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.25,24.922,2019-02-17 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-02-18 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-02-19 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,56.25,6.797,2019-02-20 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,25.75,19.898,2019-02-21 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,24.75,11.759,2019-02-22 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.5,6.477,2019-02-23 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.156,2019-02-24 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,10.75,0.413,2019-02-25 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,48.75,15.925,2019-02-26 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,1.5,6.0,2019-02-27 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,49.25,22.88,2019-02-28 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-01-31 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-02-01 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-02-02 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.6,0.019,2019-02-03 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,49.8,10.567,2019-02-04 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,1.429,2019-02-05 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,30.2,10.576,2019-02-06 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,7.69,2019-02-07 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-02-08 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-02-09 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-02-10 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-02-11 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,17.2,3.106,2019-02-12 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,2.2,6.129,2019-02-13 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.068,2019-02-14 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,25.0,4.508,2019-02-15 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,85.0,32.642,2019-02-16 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.2,25.301,2019-02-17 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-02-18 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-02-19 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,25.8,3.339,2019-02-20 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,14.8,11.649,2019-02-21 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,8.2,5.521,2019-02-22 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,5.0,3.156,2019-02-23 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,19.2,5.635,2019-02-24 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,9.6,6.982,2019-02-25 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,40.6,12.165,2019-02-26 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,4.8,2.656,2019-02-27 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,13.8,7.815,2019-02-28 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-01-31 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-02-01 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-02-02 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.2,0.007,2019-02-03 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,65.6,15.096,2019-02-04 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,2.858,2019-02-05 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,54.2,15.542,2019-02-06 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,10.821,2019-02-07 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-02-08 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-02-09 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-02-10 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-02-11 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,25.6,4.149,2019-02-12 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,2.4,8.785,2019-02-13 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.068,2019-02-14 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,31.6,5.431,2019-02-15 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,62.6,30.861,2019-02-16 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.4,19.197,2019-02-17 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.2,0.024,2019-02-18 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.065,2019-02-19 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,22.6,2.953,2019-02-20 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,28.0,15.507,2019-02-21 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,11.4,9.996,2019-02-22 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,6.4,3.994,2019-02-23 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,7.8,3.596,2019-02-24 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,12.6,3.538,2019-02-25 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,39.4,13.264,2019-02-26 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,5.4,3.186,2019-02-27 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,13.0,7.438,2019-02-28 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-01-31 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-02-01 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-02-02 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-02-03 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,50.6,11.153,2019-02-04 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,1.974,2019-02-05 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,44.2,15.696,2019-02-06 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,11.638,2019-02-07 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-02-08 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-02-09 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-02-10 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-02-11 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,12.8,1.861,2019-02-12 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,2.4,4.781,2019-02-13 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.204,2019-02-14 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,26.2,4.093,2019-02-15 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,78.4,33.103,2019-02-16 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.2,25.565,2019-02-17 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-02-18 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-02-19 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,34.2,4.21,2019-02-20 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,36.8,20.379,2019-02-21 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,18.6,14.249,2019-02-22 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,1.0,5.131,2019-02-23 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,3.2,1.011,2019-02-24 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,28.6,4.499,2019-02-25 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,44.4,23.749,2019-02-26 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,7.6,8.881,2019-02-27 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,10.0,5.736,2019-02-28 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,0.0,0.0,2019-01-31 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,0.0,0.0,2019-02-01 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,0.0,0.0,2019-02-02 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,0.0,0.0,2019-02-03 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,46.6,9.503,2019-02-04 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,0.4,0.8,2019-02-05 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,17.2,7.822,2019-02-06 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,-17.0,0.832,2019-02-07 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,0.0,0.068,2019-02-08 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,0.0,0.0,2019-02-09 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,0.0,0.0,2019-02-10 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,0.0,0.0,2019-02-11 00:00:00 UTC
